id,name,name1,name2,name3,depth,name1Id,name2Id,name3Id,region_slug,in_param_example
1004,학동,광주광역시,동구,학동,3,993,994,1004,학동-1004,in=학동-1004
1005,학운동,광주광역시,동구,학운동,3,993,994,1005,학운동-1005,in=학운동-1005
5519,호남동,광주광역시,동구,호남동,3,993,994,5519,호남동-5519,in=호남동-5519
5520,황금동,광주광역시,동구,황금동,3,993,994,5520,황금동-5520,in=황금동-5520
5521,각화동,광주광역시,북구,각화동,3,993,1044,5521,각화동-5521,in=각화동-5521
1070,건국동,광주광역시,북구,건국동,3,993,1044,1070,건국동-1070,in=건국동-1070
5522,금곡동,광주광역시,북구,금곡동,3,993,1044,5522,금곡동-5522,in=금곡동-5522
5523,누문동,광주광역시,북구,누문동,3,993,1044,5523,누문동-5523,in=누문동-5523
5524,대촌동,광주광역시,북구,대촌동,3,993,1044,5524,대촌동-5524,in=대촌동-5524
5525,덕의동,광주광역시,북구,덕의동,3,993,1044,5525,덕의동-5525,in=덕의동-5525
1055,동림동,광주광역시,북구,동림동,3,993,1044,1055,동림동-1055,in=동림동-1055
1061,두암1동,광주광역시,북구,두암1동,3,993,1044,1061,두암1동-1061,in=두암1동-1061
1062,두암2동,광주광역시,북구,두암2동,3,993,1044,1062,두암2동-1062,in=두암2동-1062
1063,두암3동,광주광역시,북구,두암3동,3,993,1044,1063,두암3동-1063,in=두암3동-1063
5526,두암동,광주광역시,북구,두암동,3,993,1044,5526,두암동-5526,in=두암동-5526
5527,망월동,광주광역시,북구,망월동,3,993,1044,5527,망월동-5527,in=망월동-5527
1066,매곡동,광주광역시,북구,매곡동,3,993,1044,1066,매곡동-1066,in=매곡동-1066
1058,문화동,광주광역시,북구,문화동,3,993,1044,1058,문화동-1058,in=문화동-1058
1059,문흥1동,광주광역시,북구,문흥1동,3,993,1044,1059,문흥1동-1059,in=문흥1동-1059
1060,문흥2동,광주광역시,북구,문흥2동,3,993,1044,1060,문흥2동-1060,in=문흥2동-1060
5528,문흥동,광주광역시,북구,문흥동,3,993,1044,5528,문흥동-5528,in=문흥동-5528
5529,본촌동,광주광역시,북구,본촌동,3,993,1044,5529,본촌동-5529,in=본촌동-5529
5530,북동,광주광역시,북구,북동,3,993,1044,5530,북동-5530,in=북동-5530
1064,삼각동,광주광역시,북구,삼각동,3,993,1044,1064,삼각동-1064,in=삼각동-1064
5531,생용동,광주광역시,북구,생용동,3,993,1044,5531,생용동-5531,in=생용동-5531
1069,석곡동,광주광역시,북구,석곡동,3,993,1044,1069,석곡동-1069,in=석곡동-1069
5532,수곡동,광주광역시,북구,수곡동,3,993,1044,5532,수곡동-5532,in=수곡동-5532
1050,신안동,광주광역시,북구,신안동,3,993,1044,1050,신안동-1050,in=신안동-1050
5533,신용동,광주광역시,북구,신용동,3,993,1044,5533,신용동-5533,in=신용동-5533
1071,양산동,광주광역시,북구,양산동,3,993,1044,1071,양산동-1071,in=양산동-1071
5534,연제동,광주광역시,북구,연제동,3,993,1044,5534,연제동-5534,in=연제동-5534
5535,오룡동,광주광역시,북구,오룡동,3,993,1044,5535,오룡동-5535,in=오룡동-5535
1067,오치1동,광주광역시,북구,오치1동,3,993,1044,1067,오치1동-1067,in=오치1동-1067
1068,오치2동,광주광역시,북구,오치2동,3,993,1044,1068,오치2동-1068,in=오치2동-1068
5536,오치동,광주광역시,북구,오치동,3,993,1044,5536,오치동-5536,in=오치동-5536
5537,용강동,광주광역시,북구,용강동,3,993,1044,5537,용강동-5537,in=용강동-5537
5538,용두동,광주광역시,북구,용두동,3,993,1044,5538,용두동-5538,in=용두동-5538
1051,용봉동,광주광역시,북구,용봉동,3,993,1044,1051,용봉동-1051,in=용봉동-1051
5539,용전동,광주광역시,북구,용전동,3,993,1044,5539,용전동-5539,in=용전동-5539
1056,우산동,광주광역시,북구,우산동,3,993,1044,1056,우산동-1056,in=우산동-1056
1052,운암1동,광주광역시,북구,운암1동,3,993,1044,1052,운암1동-1052,in=운암1동-1052
1053,운암2동,광주광역시,북구,운암2동,3,993,1044,1053,운암2동-1053,in=운암2동-1053
1054,운암3동,광주광역시,북구,운암3동,3,993,1044,1054,운암3동-1054,in=운암3동-1054
5540,운암동,광주광역시,북구,운암동,3,993,1044,5540,운암동-5540,in=운암동-5540
5541,운정동,광주광역시,북구,운정동,3,993,1044,5541,운정동-5541,in=운정동-5541
5542,월출동,광주광역시,북구,월출동,3,993,1044,5542,월출동-5542,in=월출동-5542
5543,유동,광주광역시,북구,유동,3,993,1044,5543,유동-5543,in=유동-5543
1065,일곡동,광주광역시,북구,일곡동,3,993,1044,1065,일곡동-1065,in=일곡동-1065
1049,임동,광주광역시,북구,임동,3,993,1044,1049,임동-1049,in=임동-1049
5544,장등동,광주광역시,북구,장등동,3,993,1044,5544,장등동-5544,in=장등동-5544
1048,중앙동,광주광역시,북구,중앙동,3,993,1044,1048,중앙동-1048,in=중앙동-1048
1045,중흥1동,광주광역시,북구,중흥1동,3,993,1044,1045,중흥1동-1045,in=중흥1동-1045
1046,중흥2동,광주광역시,북구,중흥2동,3,993,1044,1046,중흥2동-1046,in=중흥2동-1046
1047,중흥3동,광주광역시,북구,중흥3동,3,993,1044,1047,중흥3동-1047,in=중흥3동-1047
5545,중흥동,광주광역시,북구,중흥동,3,993,1044,5545,중흥동-5545,in=중흥동-5545
5546,지야동,광주광역시,북구,지야동,3,993,1044,5546,지야동-5546,in=지야동-5546
5547,청풍동,광주광역시,북구,청풍동,3,993,1044,5547,청풍동-5547,in=청풍동-5547
5548,충효동,광주광역시,북구,충효동,3,993,1044,5548,충효동-5548,in=충효동-5548
5549,태령동,광주광역시,북구,태령동,3,993,1044,5549,태령동-5549,in=태령동-5549
1057,풍향동,광주광역시,북구,풍향동,3,993,1044,1057,풍향동-1057,in=풍향동-1057
5550,화암동,광주광역시,북구,화암동,3,993,1044,5550,화암동-5550,in=화암동-5550
5551,효령동,광주광역시,북구,효령동,3,993,1044,5551,효령동-5551,in=효령동-5551
1013,광천동,광주광역시,서구,광천동,3,993,1008,1013,광천동-1013,in=광천동-1013
1023,금호1동,광주광역시,서구,금호1동,3,993,1008,1023,금호1동-1023,in=금호1동-1023
1024,금호2동,광주광역시,서구,금호2동,3,993,1008,1024,금호2동-1024,in=금호2동-1024
5552,금호동,광주광역시,서구,금호동,3,993,1008,5552,금호동-5552,in=금호동-5552
5553,내방동,광주광역시,서구,내방동,3,993,1008,5553,내방동-5553,in=내방동-5553
1011,농성1동,광주광역시,서구,농성1동,3,993,1008,1011,농성1동-1011,in=농성1동-1011
1012,농성2동,광주광역시,서구,농성2동,3,993,1008,1012,농성2동-1012,in=농성2동-1012
5554,농성동,광주광역시,서구,농성동,3,993,1008,5554,농성동-5554,in=농성동-5554
5555,덕흥동,광주광역시,서구,덕흥동,3,993,1008,5555,덕흥동-5555,in=덕흥동-5555
1026,동천동,광주광역시,서구,동천동,3,993,1008,1026,동천동-1026,in=동천동-1026
5556,마륵동,광주광역시,서구,마륵동,3,993,1008,5556,마륵동-5556,in=마륵동-5556
4239,매월동,광주광역시,서구,매월동,3,993,1008,4239,매월동-4239,in=매월동-4239
5557,벽진동,광주광역시,서구,벽진동,3,993,1008,5557,벽진동-5557,in=벽진동-5557
1016,상무1동,광주광역시,서구,상무1동,3,993,1008,1016,상무1동-1016,in=상무1동-1016
1017,상무2동,광주광역시,서구,상무2동,3,993,1008,1017,상무2동-1017,in=상무2동-1017
1022,서창동,광주광역시,서구,서창동,3,993,1008,1022,서창동-1022,in=서창동-1022
5558,세하동,광주광역시,서구,세하동,3,993,1008,5558,세하동-5558,in=세하동-5558
5559,쌍촌동,광주광역시,서구,쌍촌동,3,993,1008,5559,쌍촌동-5559,in=쌍촌동-5559
1010,양3동,광주광역시,서구,양3동,3,993,1008,1010,양3동-1010,in=양3동-1010
1009,양동,광주광역시,서구,양동,3,993,1008,1009,양동-1009,in=양동-1009
5560,용두동,광주광역시,서구,용두동,3,993,1008,5560,용두동-5560,in=용두동-5560
1014,유덕동,광주광역시,서구,유덕동,3,993,1008,1014,유덕동-1014,in=유덕동-1014
5561,유촌동,광주광역시,서구,유촌동,3,993,1008,5561,유촌동-5561,in=유촌동-5561
1015,치평동,광주광역시,서구,치평동,3,993,1008,1015,치평동-1015,in=치평동-1015
1025,풍암동,광주광역시,서구,풍암동,3,993,1008,1025,풍암동-1025,in=풍암동-1025
1018,화정1동,광주광역시,서구,화정1동,3,993,1008,1018,화정1동-1018,in=화정1동-1018
1019,화정2동,광주광역시,서구,화정2동,3,993,1008,1019,화정2동-1019,in=화정2동-1019
1020,화정3동,광주광역시,서구,화정3동,3,993,1008,1020,화정3동-1020,in=화정3동-1020
1021,화정4동,광주광역시,서구,화정4동,3,993,1008,1021,화정4동-1021,in=화정4동-1021
5562,화정동,광주광역시,서구,화정동,3,993,1008,5562,화정동-5562,in=화정동-5562
3327,군위읍,대구광역시,군위군,군위읍,3,675,3326,3327,군위읍-3327,in=군위읍-3327
3330,부계면,대구광역시,군위군,부계면,3,675,3326,3330,부계면-3330,in=부계면-3330
3333,산성면,대구광역시,군위군,산성면,3,675,3326,3333,산성면-3333,in=산성면-3333
3334,삼국유사면,대구광역시,군위군,삼국유사면,3,675,3326,3334,삼국유사면-3334,in=삼국유사면-3334
3328,소보면,대구광역시,군위군,소보면,3,675,3326,3328,소보면-3328,in=소보면-3328
3331,우보면,대구광역시,군위군,우보면,3,675,3326,3331,우보면-3331,in=우보면-3331
3332,의흥면,대구광역시,군위군,의흥면,3,675,3326,3332,의흥면-3332,in=의흥면-3332
3329,효령면,대구광역시,군위군,효령면,3,675,3326,3329,효령면-3329,in=효령면-3329
5565,갈산동,대구광역시,달서구,갈산동,3,675,790,5565,갈산동-5565,in=갈산동-5565
794,감삼동,대구광역시,달서구,감삼동,3,675,790,794,감삼동-794,in=감삼동-794
5566,대곡동,대구광역시,달서구,대곡동,3,675,790,5566,대곡동-5566,in=대곡동-5566
5567,대천동,대구광역시,달서구,대천동,3,675,790,5567,대천동-5567,in=대천동-5567
809,도원동,대구광역시,달서구,도원동,3,675,790,809,도원동-809,in=도원동-809
792,두류1.2동,대구광역시,달서구,두류1.2동,3,675,790,792,두류1.2동-792,in=두류1.2동-792
793,두류3동,대구광역시,달서구,두류3동,3,675,790,793,두류3동-793,in=두류3동-793
5568,두류동,대구광역시,달서구,두류동,3,675,790,5568,두류동-5568,in=두류동-5568
812,본동,대구광역시,달서구,본동,3,675,790,812,본동-812,in=본동-812
802,본리동,대구광역시,달서구,본리동,3,675,790,802,본리동-802,in=본리동-802
806,상인1동,대구광역시,달서구,상인1동,3,675,790,806,상인1동-806,in=상인1동-806
807,상인2동,대구광역시,달서구,상인2동,3,675,790,807,상인2동-807,in=상인2동-807
808,상인3동,대구광역시,달서구,상인3동,3,675,790,808,상인3동-808,in=상인3동-808
5569,상인동,대구광역시,달서구,상인동,3,675,790,5569,상인동-5569,in=상인동-5569
791,성당동,대구광역시,달서구,성당동,3,675,790,791,성당동-791,in=성당동-791
810,송현1동,대구광역시,달서구,송현1동,3,675,790,810,송현1동-810,in=송현1동-810
811,송현2동,대구광역시,달서구,송현2동,3,675,790,811,송현2동-811,in=송현2동-811
5570,송현동,대구광역시,달서구,송현동,3,675,790,5570,송현동-5570,in=송현동-5570
801,신당동,대구광역시,달서구,신당동,3,675,790,801,신당동-801,in=신당동-801
797,용산1동,대구광역시,달서구,용산1동,3,675,790,797,용산1동-797,in=용산1동-797
798,용산2동,대구광역시,달서구,용산2동,3,675,790,798,용산2동-798,in=용산2동-798
5571,용산동,대구광역시,달서구,용산동,3,675,790,5571,용산동-5571,in=용산동-5571
803,월성1동,대구광역시,달서구,월성1동,3,675,790,803,월성1동-803,in=월성1동-803
804,월성2동,대구광역시,달서구,월성2동,3,675,790,804,월성2동-804,in=월성2동-804
5572,월성동,대구광역시,달서구,월성동,3,675,790,5572,월성동-5572,in=월성동-5572
5573,월암동,대구광역시,달서구,월암동,3,675,790,5573,월암동-5573,in=월암동-5573
5574,유천동,대구광역시,달서구,유천동,3,675,790,5574,유천동-5574,in=유천동-5574
799,이곡1동,대구광역시,달서구,이곡1동,3,675,790,799,이곡1동-799,in=이곡1동-799
800,이곡2동,대구광역시,달서구,이곡2동,3,675,790,800,이곡2동-800,in=이곡2동-800
5575,이곡동,대구광역시,달서구,이곡동,3,675,790,5575,이곡동-5575,in=이곡동-5575
796,장기동,대구광역시,달서구,장기동,3,675,790,796,장기동-796,in=장기동-796
5576,장동,대구광역시,달서구,장동,3,675,790,5576,장동-5576,in=장동-5576
795,죽전동,대구광역시,달서구,죽전동,3,675,790,795,죽전동-795,in=죽전동-795
805,진천동,대구광역시,달서구,진천동,3,675,790,805,진천동-805,in=진천동-805
5577,파호동,대구광역시,달서구,파호동,3,675,790,5577,파호동-5577,in=파호동-5577
5578,호림동,대구광역시,달서구,호림동,3,675,790,5578,호림동-5578,in=호림동-5578
5579,호산동,대구광역시,달서구,호산동,3,675,790,5579,호산동-5579,in=호산동-5579
819,가창면,대구광역시,달성군,가창면,3,675,813,819,가창면-819,in=가창면-819
824,구지면,대구광역시,달성군,구지면,3,675,813,824,구지면-824,in=구지면-824
815,논공읍,대구광역시,달성군,논공읍,3,675,813,815,논공읍-815,in=논공읍-815
817,다사읍,대구광역시,달성군,다사읍,3,675,813,817,다사읍-817,in=다사읍-817
821,옥포읍,대구광역시,달성군,옥포읍,3,675,813,821,옥포읍-821,in=옥포읍-821
823,유가읍,대구광역시,달성군,유가읍,3,675,813,823,유가읍-823,in=유가읍-823
820,하빈면,대구광역시,달성군,하빈면,3,675,813,820,하빈면-820,in=하빈면-820
822,현풍읍,대구광역시,달성군,현풍읍,3,675,813,822,현풍읍-822,in=현풍읍-822
814,화원읍,대구광역시,달성군,화원읍,3,675,813,814,화원읍-814,in=화원읍-814
5580,각산동,대구광역시,동구,각산동,3,675,689,5580,각산동-5580,in=각산동-5580
5581,검사동,대구광역시,동구,검사동,3,675,689,5581,검사동-5581,in=검사동-5581
709,공산동,대구광역시,동구,공산동,3,675,689,709,공산동-709,in=공산동-709
5582,괴전동,대구광역시,동구,괴전동,3,675,689,5582,괴전동-5582,in=괴전동-5582
5583,금강동,대구광역시,동구,금강동,3,675,689,5583,금강동-5583,in=금강동-5583
5584,내곡동,대구광역시,동구,내곡동,3,675,689,5584,내곡동-5584,in=내곡동-5584
5585,내동,대구광역시,동구,내동,3,675,689,5585,내동-5585,in=내동-5585
5586,능성동,대구광역시,동구,능성동,3,675,689,5586,능성동-5586,in=능성동-5586
5587,대림동,대구광역시,동구,대림동,3,675,689,5587,대림동-5587,in=대림동-5587
5588,덕곡동,대구광역시,동구,덕곡동,3,675,689,5588,덕곡동-5588,in=덕곡동-5588
5589,도동,대구광역시,동구,도동,3,675,689,5589,도동-5589,in=도동-5589
700,도평동,대구광역시,동구,도평동,3,675,689,700,도평동-700,in=도평동-700
5590,도학동,대구광역시,동구,도학동,3,675,689,5590,도학동-5590,in=도학동-5590
5591,동내동,대구광역시,동구,동내동,3,675,689,5591,동내동-5591,in=동내동-5591
703,동촌동,대구광역시,동구,동촌동,3,675,689,703,동촌동-703,in=동촌동-703
5592,동호동,대구광역시,동구,동호동,3,675,689,5592,동호동-5592,in=동호동-5592
5593,둔산동,대구광역시,동구,둔산동,3,675,689,5593,둔산동-5593,in=둔산동-5593
5594,매여동,대구광역시,동구,매여동,3,675,689,5594,매여동-5594,in=매여동-5594
5595,미곡동,대구광역시,동구,미곡동,3,675,689,5595,미곡동-5595,in=미곡동-5595
5596,미대동,대구광역시,동구,미대동,3,675,689,5596,미대동-5596,in=미대동-5596
704,방촌동,대구광역시,동구,방촌동,3,675,689,704,방촌동-704,in=방촌동-704
5597,백안동,대구광역시,동구,백안동,3,675,689,5597,백안동-5597,in=백안동-5597
5598,봉무동,대구광역시,동구,봉무동,3,675,689,5598,봉무동-5598,in=봉무동-5598
5599,부동,대구광역시,동구,부동,3,675,689,5599,부동-5599,in=부동-5599
701,불로.봉무동,대구광역시,동구,불로.봉무동,3,675,689,701,불로.봉무동-701,in=불로.봉무동-701
5600,불로동,대구광역시,동구,불로동,3,675,689,5600,불로동-5600,in=불로동-5600
5601,사복동,대구광역시,동구,사복동,3,675,689,5601,사복동-5601,in=사복동-5601
5602,상매동,대구광역시,동구,상매동,3,675,689,5602,상매동-5602,in=상매동-5602
5603,서호동,대구광역시,동구,서호동,3,675,689,5603,서호동-5603,in=서호동-5603
5604,송정동,대구광역시,동구,송정동,3,675,689,5604,송정동-5604,in=송정동-5604
5605,숙천동,대구광역시,동구,숙천동,3,675,689,5605,숙천동-5605,in=숙천동-5605
5606,신기동,대구광역시,동구,신기동,3,675,689,5606,신기동-5606,in=신기동-5606
5607,신무동,대구광역시,동구,신무동,3,675,689,5607,신무동-5607,in=신무동-5607
5608,신서동,대구광역시,동구,신서동,3,675,689,5608,신서동-5608,in=신서동-5608
690,신암1동,대구광역시,동구,신암1동,3,675,689,690,신암1동-690,in=신암1동-690
691,신암2동,대구광역시,동구,신암2동,3,675,689,691,신암2동-691,in=신암2동-691
692,신암3동,대구광역시,동구,신암3동,3,675,689,692,신암3동-692,in=신암3동-692
693,신암4동,대구광역시,동구,신암4동,3,675,689,693,신암4동-693,in=신암4동-693
694,신암5동,대구광역시,동구,신암5동,3,675,689,694,신암5동-694,in=신암5동-694
5609,신암동,대구광역시,동구,신암동,3,675,689,5609,신암동-5609,in=신암동-5609
5610,신용동,대구광역시,동구,신용동,3,675,689,5610,신용동-5610,in=신용동-5610
695,신천1.2동,대구광역시,동구,신천1.2동,3,675,689,695,신천1.2동-695,in=신천1.2동-695
696,신천3동,대구광역시,동구,신천3동,3,675,689,696,신천3동-696,in=신천3동-696
697,신천4동,대구광역시,동구,신천4동,3,675,689,697,신천4동-697,in=신천4동-697
5611,신천동,대구광역시,동구,신천동,3,675,689,5611,신천동-5611,in=신천동-5611
5612,신평동,대구광역시,동구,신평동,3,675,689,5612,신평동-5612,in=신평동-5612
706,안심1동,대구광역시,동구,안심1동,3,675,689,706,안심1동-706,in=안심1동-706
707,안심2동,대구광역시,동구,안심2동,3,675,689,707,안심2동-707,in=안심2동-707
708,안심3.4동,대구광역시,동구,안심3.4동,3,675,689,708,안심3.4동-708,in=안심3.4동-708
5613,용계동,대구광역시,동구,용계동,3,675,689,5613,용계동-5613,in=용계동-5613
5614,용수동,대구광역시,동구,용수동,3,675,689,5614,용수동-5614,in=용수동-5614
5615,율암동,대구광역시,동구,율암동,3,675,689,5615,율암동-5615,in=율암동-5615
5616,율하동,대구광역시,동구,율하동,3,675,689,5616,율하동-5616,in=율하동-5616
5617,입석동,대구광역시,동구,입석동,3,675,689,5617,입석동-5617,in=입석동-5617
5618,중대동,대구광역시,동구,중대동,3,675,689,5618,중대동-5618,in=중대동-5618
5619,지묘동,대구광역시,동구,지묘동,3,675,689,5619,지묘동-5619,in=지묘동-5619
702,지저동,대구광역시,동구,지저동,3,675,689,702,지저동-702,in=지저동-702
5620,진인동,대구광역시,동구,진인동,3,675,689,5620,진인동-5620,in=진인동-5620
5621,평광동,대구광역시,동구,평광동,3,675,689,5621,평광동-5621,in=평광동-5621
705,해안동,대구광역시,동구,해안동,3,675,689,705,해안동-705,in=해안동-705
698,효목1동,대구광역시,동구,효목1동,3,675,689,698,효목1동-698,in=효목1동-698
699,효목2동,대구광역시,동구,효목2동,3,675,689,699,효목2동-699,in=효목2동-699
5622,효목동,대구광역시,동구,효목동,3,675,689,5622,효목동-5622,in=효목동-5622
755,검단동,대구광역시,북구,검단동,3,675,742,755,검단동-755,in=검단동-755
743,고성동,대구광역시,북구,고성동,3,675,742,743,고성동-743,in=고성동-743
5623,고성동1가,대구광역시,북구,고성동1가,3,675,742,5623,고성동1가-5623,in=고성동1가-5623
5624,고성동2가,대구광역시,북구,고성동2가,3,675,742,5624,고성동2가-5624,in=고성동2가-5624
5625,고성동3가,대구광역시,북구,고성동3가,3,675,742,5625,고성동3가-5625,in=고성동3가-5625
757,관문동,대구광역시,북구,관문동,3,675,742,757,관문동-757,in=관문동-757
761,관음동,대구광역시,북구,관음동,3,675,742,761,관음동-761,in=관음동-761
760,구암동,대구광역시,북구,구암동,3,675,742,760,구암동-760,in=구암동-760
765,국우동,대구광역시,북구,국우동,3,675,742,765,국우동-765,in=국우동-765
5626,금호동,대구광역시,북구,금호동,3,675,742,5626,금호동-5626,in=금호동-5626
5627,노곡동,대구광역시,북구,노곡동,3,675,742,5627,노곡동-5627,in=노곡동-5627
764,노원동,대구광역시,북구,노원동,3,675,742,764,노원동-764,in=노원동-764
5628,노원동1가,대구광역시,북구,노원동1가,3,675,742,5628,노원동1가-5628,in=노원동1가-5628
5629,노원동2가,대구광역시,북구,노원동2가,3,675,742,5629,노원동2가-5629,in=노원동2가-5629
5630,노원동3가,대구광역시,북구,노원동3가,3,675,742,5630,노원동3가-5630,in=노원동3가-5630
752,대현동,대구광역시,북구,대현동,3,675,742,752,대현동-752,in=대현동-752
5631,도남동,대구광역시,북구,도남동,3,675,742,5631,도남동-5631,in=도남동-5631
5632,동변동,대구광역시,북구,동변동,3,675,742,5632,동변동-5632,in=동변동-5632
763,동천동,대구광역시,북구,동천동,3,675,742,763,동천동-763,in=동천동-763
5633,동호동,대구광역시,북구,동호동,3,675,742,5633,동호동-5633,in=동호동-5633
5634,매천동,대구광역시,북구,매천동,3,675,742,5634,매천동-5634,in=매천동-5634
756,무태조야동,대구광역시,북구,무태조야동,3,675,742,756,무태조야동-756,in=무태조야동-756
753,복현1동,대구광역시,북구,복현1동,3,675,742,753,복현1동-753,in=복현1동-753
754,복현2동,대구광역시,북구,복현2동,3,675,742,754,복현2동-754,in=복현2동-754
5635,복현동,대구광역시,북구,복현동,3,675,742,5635,복현동-5635,in=복현동-5635
5636,사수동,대구광역시,북구,사수동,3,675,742,5636,사수동-5636,in=사수동-5636
748,산격1동,대구광역시,북구,산격1동,3,675,742,748,산격1동-748,in=산격1동-748
749,산격2동,대구광역시,북구,산격2동,3,675,742,749,산격2동-749,in=산격2동-749
750,산격3동,대구광역시,북구,산격3동,3,675,742,750,산격3동-750,in=산격3동-750
751,산격4동,대구광역시,북구,산격4동,3,675,742,751,산격4동-751,in=산격4동-751
5637,산격동,대구광역시,북구,산격동,3,675,742,5637,산격동-5637,in=산격동-5637
5638,서변동,대구광역시,북구,서변동,3,675,742,5638,서변동-5638,in=서변동-5638
5639,연경동,대구광역시,북구,연경동,3,675,742,5639,연경동-5639,in=연경동-5639
762,읍내동,대구광역시,북구,읍내동,3,675,742,762,읍내동-762,in=읍내동-762
5640,조야동,대구광역시,북구,조야동,3,675,742,5640,조야동-5640,in=조야동-5640
744,칠성동,대구광역시,북구,칠성동,3,675,742,744,칠성동-744,in=칠성동-744
5641,칠성동1가,대구광역시,북구,칠성동1가,3,675,742,5641,칠성동1가-5641,in=칠성동1가-5641
5642,칠성동2가,대구광역시,북구,칠성동2가,3,675,742,5642,칠성동2가-5642,in=칠성동2가-5642
745,침산1동,대구광역시,북구,침산1동,3,675,742,745,침산1동-745,in=침산1동-745
746,침산2동,대구광역시,북구,침산2동,3,675,742,746,침산2동-746,in=침산2동-746
747,침산3동,대구광역시,북구,침산3동,3,675,742,747,침산3동-747,in=침산3동-747
5643,침산동,대구광역시,북구,침산동,3,675,742,5643,침산동-5643,in=침산동-5643
758,태전1동,대구광역시,북구,태전1동,3,675,742,758,태전1동-758,in=태전1동-758
759,태전2동,대구광역시,북구,태전2동,3,675,742,759,태전2동-759,in=태전2동-759
5644,태전동,대구광역시,북구,태전동,3,675,742,5644,태전동-5644,in=태전동-5644
5645,팔달동,대구광역시,북구,팔달동,3,675,742,5645,팔달동-5645,in=팔달동-5645
5646,학정동,대구광역시,북구,학정동,3,675,742,5646,학정동-5646,in=학정동-5646
5656,가천동,대구광역시,수성구,가천동,3,675,766,5656,가천동-5656,in=가천동-5656
5657,고모동,대구광역시,수성구,고모동,3,675,766,5657,고모동-5657,in=고모동-5657
787,고산1동,대구광역시,수성구,고산1동,3,675,766,787,고산1동-787,in=고산1동-787
788,고산2동,대구광역시,수성구,고산2동,3,675,766,788,고산2동-788,in=고산2동-788
789,고산3동,대구광역시,수성구,고산3동,3,675,766,789,고산3동-789,in=고산3동-789
5658,노변동,대구광역시,수성구,노변동,3,675,766,5658,노변동-5658,in=노변동-5658
5659,대흥동,대구광역시,수성구,대흥동,3,675,766,5659,대흥동-5659,in=대흥동-5659
782,두산동,대구광역시,수성구,두산동,3,675,766,782,두산동-782,in=두산동-782
771,만촌1동,대구광역시,수성구,만촌1동,3,675,766,771,만촌1동-771,in=만촌1동-771
772,만촌2동,대구광역시,수성구,만촌2동,3,675,766,772,만촌2동-772,in=만촌2동-772
773,만촌3동,대구광역시,수성구,만촌3동,3,675,766,773,만촌3동-773,in=만촌3동-773
5660,만촌동,대구광역시,수성구,만촌동,3,675,766,5660,만촌동-5660,in=만촌동-5660
5661,매호동,대구광역시,수성구,매호동,3,675,766,5661,매호동-5661,in=매호동-5661
785,범물1동,대구광역시,수성구,범물1동,3,675,766,785,범물1동-785,in=범물1동-785
786,범물2동,대구광역시,수성구,범물2동,3,675,766,786,범물2동-786,in=범물2동-786
5662,범물동,대구광역시,수성구,범물동,3,675,766,5662,범물동-5662,in=범물동-5662
767,범어1동,대구광역시,수성구,범어1동,3,675,766,767,범어1동-767,in=범어1동-767
768,범어2동,대구광역시,수성구,범어2동,3,675,766,768,범어2동-768,in=범어2동-768
769,범어3동,대구광역시,수성구,범어3동,3,675,766,769,범어3동-769,in=범어3동-769
770,범어4동,대구광역시,수성구,범어4동,3,675,766,770,범어4동-770,in=범어4동-770
5663,범어동,대구광역시,수성구,범어동,3,675,766,5663,범어동-5663,in=범어동-5663
5664,사월동,대구광역시,수성구,사월동,3,675,766,5664,사월동-5664,in=사월동-5664
5665,삼덕동,대구광역시,수성구,삼덕동,3,675,766,5665,삼덕동-5665,in=삼덕동-5665
780,상동,대구광역시,수성구,상동,3,675,766,780,상동-780,in=상동-780
5666,성동,대구광역시,수성구,성동,3,675,766,5666,성동-5666,in=성동-5666
774,수성1가동,대구광역시,수성구,수성1가동,3,675,766,774,수성1가동-774,in=수성1가동-774
775,수성2.3가동,대구광역시,수성구,수성2.3가동,3,675,766,775,수성2.3가동-775,in=수성2.3가동-775
776,수성4가동,대구광역시,수성구,수성4가동,3,675,766,776,수성4가동-776,in=수성4가동-776
5667,수성동1가,대구광역시,수성구,수성동1가,3,675,766,5667,수성동1가-5667,in=수성동1가-5667
5668,수성동2가,대구광역시,수성구,수성동2가,3,675,766,5668,수성동2가-5668,in=수성동2가-5668
5669,수성동3가,대구광역시,수성구,수성동3가,3,675,766,5669,수성동3가-5669,in=수성동3가-5669
5670,수성동4가,대구광역시,수성구,수성동4가,3,675,766,5670,수성동4가-5670,in=수성동4가-5670
5671,시지동,대구광역시,수성구,시지동,3,675,766,5671,시지동-5671,in=시지동-5671
5672,신매동,대구광역시,수성구,신매동,3,675,766,5672,신매동-5672,in=신매동-5672
5673,연호동,대구광역시,수성구,연호동,3,675,766,5673,연호동-5673,in=연호동-5673
5674,욱수동,대구광역시,수성구,욱수동,3,675,766,5674,욱수동-5674,in=욱수동-5674
5675,이천동,대구광역시,수성구,이천동,3,675,766,5675,이천동-5675,in=이천동-5675
779,중동,대구광역시,수성구,중동,3,675,766,779,중동-779,in=중동-779
783,지산1동,대구광역시,수성구,지산1동,3,675,766,783,지산1동-783,in=지산1동-783
784,지산2동,대구광역시,수성구,지산2동,3,675,766,784,지산2동-784,in=지산2동-784
5676,지산동,대구광역시,수성구,지산동,3,675,766,5676,지산동-5676,in=지산동-5676
781,파동,대구광역시,수성구,파동,3,675,766,781,파동-781,in=파동-781
